t,x,y,z,r
58777.5972222222,-129363.799508427,260.858633519869,6792040.50529788,6793272.35478437
58777.5978009259,-511525.564474012,262.813404855056,6773817.02519079,6793103.52953243
58777.5983796296,-892071.005470912,263.922583102388,6734126.80072368,6792956.24280637
58777.5989583333,-1269797.17519015,264.171096935865,6673092.43521002,6792830.60180102
58777.599537037,-1643509.54006331,263.546676720781,6590903.5060014,6792726.45578765
58777.6001157407,-2012025.64680924,262.039933966193,6487816.05285058,6792643.40354392
58777.6006944444,-2374178.76641108,259.644431993621,6364151.8755758,6792580.803913
58777.6012731481,-2728821.5072197,256.356747378916,6220297.64043706,6792537.78933989
58777.6018518519,-3074829.38846923,252.176521730672,6056703.79472184,6792513.28219423
58777.6024305556,-3411104.3650264,247.106503379631,5873883.28921823,6792506.01365365
58777.6030092593,-3736578.29369434,241.152578570005,5672410.10853929,6792514.54488844
58777.603587963,-4050216.33087513,234.323791765946,5452917.60966267,6792537.2902594
58777.6041666667,-4351020.25088387,226.632354715066,5216096.6695697,6792572.5422155
58777.6047453704,-4638031.67372348,218.093643946143,4962693.64350864,6792618.4975566
58777.6053240741,-4910335.19069643,208.72618642004,4693508.13616605,6792673.28471017
58777.6059027778,-5167061.3758685,198.551633101392,4409390.58890127,6792734.9916588
58777.6064814815,-5407389.67113166,187.594720273449,4111239.68717099,6792801.69414822
58777.6070601852,-5630551.13245713,175.883218479248,3799999.59333145,6792871.48380332
58777.6076388889,-5835831.02490164,163.447869038399,3476657.01113588,6792942.49578192
58777.6082175926,-6022571.25404411,150.322308159409,3142238.08942694,6793012.93560381
58777.6087962963,-6190172.62179543,136.542978741837,2797805.17373426,6793081.10480391
58777.609375,-6338096.89494849,122.149030039517,2444453.4157038,6793145.42507534
58777.6099537037,-6465868.67542092,107.182205434687,2083307.2514829,6793204.46058844
58777.6105324074,-6573077.06188738,91.686718651682,1715516.76133926,6793256.93819632
58777.6111111111,-6659377.0933972,75.7091188169464,1342253.92387789,6793301.7652656
58777.6116898148,-6724490.96661658,59.2981448480268,964708.779215059,6793338.04490244
58777.6122685185,-6768209.01950958,42.5045697268996,584085.51635048,6793365.08837762
58777.6128472222,-6790390.47556232,25.3810352811715,201598.500728802,6793382.42459144
58777.6134259259,-6790963.94404129,7.98187815943713,-181531.741417389,6793389.80645705
58777.6140046296,-6769927.67323647,-9.63705225675736,-564082.564911907,6793387.21412106
58777.6145833333,-6727349.55515123,-27.4185832128924,-944833.25636862,6793374.8549808
58777.615162037,-6663366.88163636,-45.3044143809754,-1322569.07642746,6793353.16049909
58777.6157407407,-6578185.85350191,-63.2353192336402,-1696085.27619692,6793322.77985842
58777.6163194444,-6472080.84565019,-81.1513511040791,-2064191.07087605,6793284.57053744
58777.6168981481,-6345393.43273234,-98.9920530281996,-2425713.55396996,6793239.58593215
58777.6174768519,-6198531.18121544,-116.696670459187,-2779501.53611522,6793189.06018264
58777.6180555556,-6031966.21503562,-134.204365947076,-3124429.29328311,6793134.39040238
58777.6186342593,-5846233.56318498,-151.454434886297,-3459400.21001136,6793077.1165412
58777.619212963,-5641929.29862148,-168.386521452004,-3783350.30431056,6793018.89914376
58777.6197916667,-5419708.47878681,-184.940833870396,-4095251.62197715,6792961.49529373
58777.6203703704,-5180282.89875931,-201.058358198379,-4394115.48919883,6792906.73305763
58777.6209490741,-4924418.66865156,-216.681069822756,-4678995.613534,6792856.48476288
58777.6215277778,-4652933.62728409,-231.752141927472,-4948991.02456222,6792812.63946073
58777.6221064815,-4366694.60443017,-246.21615021838,-5203248.8467111,6792777.07493646
58777.6226851852,-4066614.54403846,-260.019273237057,-5440966.89794444,6792751.62963599
58777.6232638889,-3753649.50081094,-273.109487637649,-5661396.10912435,6792738.0748808
58777.6238425926,-3428795.52235596,-285.436757842103,-5863842.75991729,6792738.08774024
58777.6244212963,-3093085.42886761,-296.953219528849,-6047670.52808316,6792753.22492286
58777.625,-2747585.50192095,-307.613356446876,-6212302.34985413,6792784.89803669
58777.6255787037,-2393392.09353972,-317.374170080686,-6357222.08986608,6792834.35055103
58777.6261574074,-2031628.16620989,-326.195341721184,-6481976.01974271,6792902.63677173
58777.6267361111,-1663439.77400196,-334.039386522811,-6586174.10494951,6792990.60311594
58777.6273148148,-1289992.49444927,-340.87179914802,-6669491.09993202,6793098.8719436
58777.6278935185,-912467.820330532,-346.661190616503,-6731667.45183584,6793227.82816966
58777.6284722222,-532059.520041967,-351.379415988697,-6772510.01328393,6793377.60884568
58777.6290509259,-149969.97483642,-355.001692521373,-6791892.56477124,6793548.09586077
58777.6296296296,232593.499131577,-357.506707938159,-6789756.14724348,6793738.91187172
58777.6302083333,614422.336271781,-358.876718460435,-6766109.20537267,6793949.41952992
58777.630787037,994310.40701713,-359.097636244952,-6721027.54194716,6794178.72403029
58777.6313657407,1371057.69582587,-358.159105874879,-6654654.08367752,6794425.67896413
58777.6319444444,1743473.96424781,-356.054569551607,-6567198.45860384,6794688.89541482
58777.6325231481,2110382.39145067,-352.78132063685,-6458936.38519533,6794966.75419386
58777.6331018519,2470623.18438829,-348.340545199262,-6330208.87317922,6795257.42107354
58777.6336805556,2823057.14949853,-342.737351228021,-6181421.23614228,6795558.86483477
58777.6342592593,3166569.21745789,-335.980785188686,-6013041.91603019,6795868.87791186
58777.634837963,3500071.91210818,-328.083835614727,-5825601.11984291,6796185.09938352
58777.6354166667,3822508.7542255,-319.063423452489,-5619689.26909786,6796505.04002945
58777.6359953704,4132857.59034346,-308.940378908203,-5395955.26301544,6796826.10914593
58777.6365740741,4430133.83639179,-297.73940458367,-5155104.55687712,6797145.64279209
58777.6371527778,4713393.62548946,-285.489024732351,-4897897.05761525,6797460.93312089
58777.6377314815,4981736.84885965,-272.221520519967,-4625144.83941249,6797769.25843578
58777.6383101852,5234310.07853285,-257.972851232921,-4337709.68291003,6798067.91360545
58777.6388888889,5470309.36029256,-242.782561443567,-4036500.44253753,6798354.24046537
58777.6394675926,5688982.86521364,-226.693674212895,-3722470.24746934,6798625.65783547
58777.6400462963,5889633.38815987,-209.752570487676,-3396613.54276534,6798879.69078882
58777.640625,6071620.68175744,-192.008854929619,-3059962.97835123,6799113.99881574
58777.6412037037,6234363.61465251,-173.515208497335,-2713586.15461133,6799326.40254231
58777.6417824074,6377342.14329989,-154.327228186875,-2358582.23448619,6799514.90867986
58777.6423611111,6500099.08711609,-134.503254421616,-1996078.43306264,6799677.73290444
58777.6429398148,6602241.69756295,-114.104186666365,-1627226.39669516,6799813.32039051
58777.6435185185,6683443.01260035,-93.1932879218857,-1253198.4846801,6799920.36375177
58777.6440972222,6743442.98894939,-71.8359788336895,-875183.967399268,6799997.81817346
58777.6446759259,6782049.4057281,-50.0996222212251,-494385.155635439,6800044.91355458
58777.6452546296,6799138.53424419,-28.0532988995105,-112013.47642413,6800061.16351404
58777.6458333333,6794655.57003567,-5.76757572367082,270714.488672585,6800046.37115272
58777.646412037,6768614.82461942,16.6857331632364,652580.98661386,6800000.63150189
58777.6469907407,6721099.67581907,39.233810857999,1032371.08078205,6799924.33062822
58777.6475694444,6652262.276972,61.8030869485957,1408876.62722444,6799818.14140522
58777.6481481481,6562323.02673969,84.3194904163149,1780900.22283834,6799683.01600107
58777.6487268519,6451569.80264093,106.708705105369,2147259.10938377,6799520.17517167
58777.6493055556,6320356.9627713,128.896426676473,2506789.01764434,6799331.0944863
58777.6498842593,6169104.12144463,150.808619970487,2858347.93664056,6799117.48764983
58777.650462963,5998294.70567144,172.371775727342,3200819.79351583,6798881.28712075
58777.6510416667,5808474.30046015,193.513165633126,3533118.03055046,6798624.62225663
58777.6516203704,5600248.79187404,214.161094703863,3854189.06669274,6798349.79524924
58777.6521990741,5374282.31758849,234.245150056747,4163015.63200961,6798059.2551383
58777.6527777778,5131295.03536284,253.696445167532,4458619.96453079,6797755.57021682
58777.6533564815,4872060.72036276,272.447858764984,4740066.86006645,6797441.39916114
58777.6539351852,4597404.20264353,290.434267568508,5006466.56669762,6797119.46123485
58777.6545138889,4308198.65633395,307.592772131901,5256977.51674728,6796792.50592788
58777.6550925926,4005362.75215195,323.862915113316,5490808.89011764,6796463.28239978
58777.6556712963,3689857.68484618,339.186891347701,5707223.00390488,6796134.50909906
58777.65625,3362684.08700605,353.509749151969,5905537.52415934,6795808.84392925
58777.6568287037,3024878.84043193,366.779582343859,6085127.49653109,6795488.85532593
58777.6574074074,2677511.79592499,378.947712502071,6245427.1933152,6795176.99459843
58777.6579861111,2321682.41196303,389.968861036918,6385931.77508028,6794875.56987427
58777.6585648148,1958516.32229488,399.801310677009,6506198.76562064,6794586.72196478
58777.6591435185,1589161.84203294,408.407056008041,6605849.33941642,6794312.40244649
58777.6597222222,1214786.42137314,415.75194272449,6684569.42111891,6794054.35422474
58777.6603009259,836573.055643178,421.80579527414,6742110.59680542,6793814.0948148
58777.6608796296,455716.659993589,426.542532589203,6778290.83687908,6793592.90254083
58777.6614583333,73420.4167182403,429.940271607014,6792995.03053602,6793391.80581591
58777.662037037,-309107.897064375,431.981418288637,6786175.33170136,6793211.57562662
58777.6626157407,-690659.593808155,432.652745846188,6757851.31626238,6793052.72130409
58777.6631944444,-1070028.76453227,431.945459890425,6708109.95032387,6792915.48962134
58777.6637731481,-1446015.96490893,429.855250210347,6637105.36909467,6792799.86721325
58777.6643518519,-1817431.89082946,426.382328897457,6545058.46590948,6792705.58627262
58777.6649305556,-2183101.03562181,421.531454530379,6432256.29081495,6792632.13343327
58777.6655092593,-2541865.3207964,415.311942141832,6299051.2581246,6792578.76170991
58777.666087963,-2892587.69182303,407.737658700912,6145860.1623925,6792544.50532488
58777.6666666667,-3234155.67000604,398.827003860224,5973163.00238543,6792528.19721504
58777.6672453704,-3565484.85104291,388.602875740674,5781501.61286303,6792528.48897717
58777.6678240741,-3885522.34034221,377.092621557486,5571478.10431478,6792543.87297986
58777.6684027778,-4193250.11466228,364.327972929742,5343753.111259,6792572.70634186
58777.6689814815,-4487688.29913277,350.344965762923,5099043.85028555,6792613.23645397
58777.6695601852,-4767898.34826025,335.183844649547,4838121.9897207,6792663.62770232
58777.6701388889,-5032986.11911937,318.888951796969,4561811.33360455,6792721.9890366
58777.6707175926,-5282104.82461252,301.50860056327,4270985.32359018,6792786.40201684
58777.6712962963,-5514457.85446513,283.094933761215,3966564.36338836,6792854.94896787
58777.671875,-5729301.45152693,263.703766975699,3649512.97147517,6792925.74086997
58777.6724537037,-5925947.23098786,243.394417230595,3320836.76893587,6792996.94461951
58777.6730324074,-6103764.53030201,222.229517435352,2981579.31051427,6793066.80930238
58777.6736111111,-6262182.57795336,200.274817138425,2632818.76815189,6793133.69113736
58777.6741898148,-6400692.4696965,177.5989702121,2275664.47750912,6793196.07676444
58777.6747685185,-6518848.94156603,154.27331018987,1911253.35913979,6793252.6045761
58777.6753472222,-6616271.92976574,130.371614071378,1540746.22711296,6793302.08381503
58777.6759259259,-6692647.90851576,105.969855499494,1165323.99892093,6793343.51119175
58777.6765046296,-6747730.99804208,81.1459482976219,786183.821455017,6793376.08480792
58777.6770833333,-6781343.83612284,55.9794814312461,404535.128652005,6793399.21520651
58777.677662037,-6793378.20794218,30.5514465247265,21595.6470949502,6793412.53340694
58777.6782407407,-6783795.43042465,4.94395912106187,-361412.633622347,6793415.89582271
58777.6788194444,-6752626.48870872,-20.760025082153,-743267.508599111,6793409.38599911
58777.6793981481,-6699971.9239415,-46.4769977538782,-1122750.60604794,6793393.31314958
58777.6799768519,-6626001.47311457,-72.1231879203138,-1498651.41907549,6793368.20751056
58777.6805555556,-6530953.46318594,-97.6148531294354,-1869771.30364214,6793334.81257568
58777.6811342593,-6415133.96322046,-122.86857049847,-2234927.42586883,6793294.07431049
58777.681712963,-6278915.69970684,-147.801526370592,-2592956.64237738,6793247.12748765
58777.6822916667,-6122736.74154988,-172.33180333633,-2942719.29802294,6793195.27932031
58777.6828703704,-5947098.96247207,-196.378663415464,-3283102.92619201,6793139.99060607
58777.6834490741,-5752566.28967035,-219.862826245585,-3613025.83777592,6793082.85462704
58777.6840277778,-5539762.748548,-242.706741182649,-3931440.58596907,6793025.57408048
58777.6846064815,-5309370.31416572,-264.834852285534,-4237337.29516024,6792969.93634136
58777.6851851852,-5062126.5807239,-286.173855229002,-4529746.84336056,6792917.78737987
58777.6857638889,-4798822.2608952,-306.652945266185,-4807743.88881827,6792871.00467606
58777.6863425926,-4520298.52717399,-326.204055440952,-5070449.73268398,6792831.46948719
58777.6869212963,-4227444.20760149,-344.762084330595,-5317035.01078675,6792801.03883341
58777.6875,-3921192.84827012,-362.265112678633,-5546722.20873785,6792781.5175719
58777.6880787037,-3602519.65492069,-378.654608354654,-5758787.99567548,6792774.63092993
58777.6886574074,-3272438.32573495,-393.875619151485,-5952565.3729805,6792781.9978624
58777.6892361111,-2931997.78711274,-407.876952998583,-6127445.63521618,6792805.10558984
58777.6898148148,-2582278.84382681,-420.611345233185,-6282880.14136094,6792845.28565881
58777.6903935185,-2224390.75448983,-432.035612626816,-6418381.8951041,6792903.69184745
58777.6909722222,-1859467.74277104,-442.110793913558,-6533526.93355587,6792981.28021622
58777.6915509259,-1488665.45428545,-450.802276607986,-6627955.52418386,6793078.79157639
58777.6921296296,-1113157.36856874,-458.079909934658,-6701373.17013178,6793196.73661805
58777.6927083333,-734131.175068118,-463.918103717993,-6753551.42430956,6793335.38390537
58777.693287037,-352785.121640018,-468.295913101669,-6784328.51277754,6793494.75090972
58777.6938657407,29675.6563301951,-471.197108981183,-6793609.76799433,6793674.59821217
58777.6944444444,412042.818372889,-472.610234042826,-6781367.8724755,6793874.42696552
58777.6950231481,793108.50534323,-472.528644308253,-6747642.91333519,6794093.47966406
58777.6956018519,1171669.02231516,-470.950536087273,-6692542.24807653,6794330.74422615
58777.6961805556,1546528.51050361,-467.878958243824,-6616240.18187932,6794584.96135163
58777.6967592593,1916502.60068426,-463.321809682756,-6518977.45652582,6794854.63507414
58777.697337963,2280422.04041296,-457.291821969354,-6401060.55102833,6795138.04638641
58777.6979166667,2637136.28709506,-449.806527000923,-6262860.79399533,6795433.26977782
58777.6984953704,2985517.05862893,-440.888209661337,-6104813.28781307,6795738.19248548
58777.6990740741,3324461.83296187,-430.563845406497,-5927415.64484307,6796050.53622586
58777.6996527778,3652897.28746871,-418.865022751931,-5731226.53605483,6796367.88114234
58777.7002314815,3969782.66861014,-405.827850664129,-5516864.05283721,6796687.69167608
58777.7008101852,4274113.08187188,-391.492850895081,-5285003.88316695,6797007.34404376
58777.7013888889,4564922.69154664,-375.904835345117,-5036377.30386112,6797324.15498549
58777.7019675926,4841287.81952086,-359.112768592624,-4771768.99130088,6797635.41143122
58777.7025462963,5102329.93188762,-341.16961579005,-4492014.65378091,6797938.40072235
58777.703125,5347218.50194652,-322.132176193561,-4197998.48950381,6798230.44101953
58777.7037037037,5575173.73798812,-302.060902667695,-3890650.47519027,6798508.91152549
58777.7042824074,5785469.16421148,-281.019707585699,-3570943.49129732,6798771.28215479
58777.7048611111,5977434.04320106,-259.075755629444,-3239890.29091223,6799015.14228984
58777.7054398148,6150455.62860488,-236.299244078747,-2898540.32049775,6799238.22827425
58777.7060185185,6303981.23701523,-212.763171267025,-2547976.40178511,6799438.44931051
58777.7065972222,6437520.12856108,-188.543093966839,-2189311.28522047,6799613.91144903
58777.7071759259,6550645.18637571,-163.716874553556,-1823684.08644783,6799762.93937911
58777.7077546296,6642994.38590185,-138.36441887634,-1452256.61833182,6799884.09575904
58777.7083333333,6714272.04593002,-112.5674058414,-1076209.63196776,6799976.19785311
58777.708912037,6764249.85432517,-86.4090097814427,-696738.98097194,6800038.33127508
58777.7094907407,6792767.66256564,-59.9736167461126,-315051.724074726,6800069.86067326
58777.7100694444,6799734.04448164,-33.3465358997139,67637.8183632967,6800070.4372284
58777.7106481481,6785126.61591802,-6.61370725355686,450112.03783977,6800040.00287433
58777.7112268519,6748992.11343639,20.1385930098669,831154.024834284,6799978.79118974
58777.7118055556,6691446.23159338,46.8240483457074,1209551.55306298,6799887.32494993
58777.7123842593,6612673.21976006,73.3565975075345,1584101.04438937,6799766.4103665
58777.712962963,6512925.24086068,99.6507287855286,1953611.49811078,6799617.1280831
58777.7135416667,6392521.49578215,125.621771566017,2316908.36869337,6799440.82103368
58777.7141203704,6251847.11851831,151.186183986479,2672837.3765346,6799239.07930757
58777.7146990741,6091351.8483435,176.26183550129,3020268.23697842,6799013.72220168
58777.7152777778,5911548.4864408,200.768283224647,3358098.29358136,6798766.77767391
58777.7158564815,5713011.14542441,224.62704097725,3685256.04251018,6798500.45944388
58777.7164351852,5496373.30108098,247.761840031131,4000704.53592477,6798217.14201531
58777.7170138889,5262325.65640124,270.098880620992,4303444.65324211,6797919.33392051
58777.7175925926,5011613.82857412,291.567073369128,4592518.23026697,6797609.64950925
58777.7181712963,4745035.87006912,312.098269852758,4867011.03728943,6797290.7796228
58777.71875,4463439.63523916,331.627481625882,5126055.59836549,6796965.46150816
58777.7193287037,4167720.00404077,350.093087090822,5368833.84509367,6796636.44833751
58777.7199074074,3858815.97449924,367.437025696091,5594579.59925576,6796306.47870365
58777.7204861111,3537707.63545486,383.604979015576,5802580.87968523,6795978.24646291
58777.7210648148,3205413.03092693,398.546538337984,5992182.0296456,6795654.3712937
58777.7216435185,2862984.92714185,412.215358464027,6162785.66182903,6795337.37033037
58777.7222222222,2511507.49290943,424.569297470905,6313854.41881163,6795029.63121916
58777.7228009259,2152092.90361686,435.570542258816,6444912.54741944,6794733.38692581
58777.7233796296,1785877.87866579,445.185719741832,6555547.28596377,6794450.69260239
58777.7239583333,1414020.16172344,453.385993585573,6645410.06369657,6794183.40479553
58777.724537037,1037694.95271711,460.147146426723,6714217.51211965,6793933.16324824
58777.7251157407,658091.30009039,465.449647534888,6761752.28796327,6793701.37551501
58777.7256944444,276408.461478832,469.278705896278,6787863.70774024,6793489.2045735
58777.7262731481,-106147.759332892,471.624308712008,6792468.19379583,6793297.55957803
58777.7268518519,-488368.691526975,472.481245312416,6775549.53172649,6793127.08985937
58777.7274305556,-869046.484924875,471.849116493971,6737158.93895182,6792978.18223349
58777.7280092593,-1246977.79873298,469.732329288285,6677414.94411267,6792850.96163905
58777.728587963,-1620967.48381468,466.140077174896,6596503.07685559,6792745.29508036
58777.7291666667,-1989832.25078211,461.086305752185,6494675.36747065,6792660.79880949
58777.7297453704,-2352404.31594955,454.589663885498,6372249.65579643,6792596.84863952
58777.7303240741,-2707535.01685697,446.673440359466,6229608.70881228,6792552.59324016
58777.7309027778,-3054098.38866811,437.365486073962,6067199.14642092,6792526.97022871
58777.7314814815,-3390994.69228847,426.698121841125,5885530.17509978,6792518.72483322
58777.7320601852,-3717153.88455186,414.708031865276,5685172.12937942,6792526.43087197
58777.7326388889,-4031539.02031066,401.436143018993,5466754.82150043,6792548.51376393
58777.7332175926,-4333149.57575487,386.927490067595,5230965.70011255,6792583.27525923
58777.7337962963,-4621024.68180174,371.231067040857,4978547.81951267,6792628.91955742
58777.734375,-4894246.25596287,354.399665004898,4710297.62166922,6792683.58046424
58777.7349537037,-5151942.02073195,336.489696548439,4427062.53414344,6792745.34922556
58777.7355324074,-5393288.39626343,317.561007365422,4129738.38798299,6792812.30266928
58777.7361111111,-5617513.25495067,297.676675389374,3819266.66071653,6792882.53128365
58777.7366898148,-5823898.5254767,276.902798012801,3496631.55070263,6792954.16686244
58777.7372685185,-6011782.6340165,255.308268006082,3162856.8902636,6793025.40935426
58777.7378472222,-6180562.77052632,232.964538833212,2819002.90624189,6793094.55256503
58777.7384259259,-6329696.96846973,209.945380144866,2466162.83783141,6793160.00837848
58777.7390046296,-6458705.98690534,186.326624310932,2105459.42273332,6793220.32917975
58777.7395833333,-6567174.98459501,162.185904933141,1738041.26384109,6793274.22819137
58777.740162037,-6654754.97668027,137.602388352218,1365079.08974905,6793320.5974586
58777.7407407407,-6721164.06550789,112.656499231258,987761.923377864,6793358.52325204
58777.7413194444,-6766188.43835163,87.4296413565353,607293.173899015,6793387.29868919
58777.7418981481,-6789683.12605936,62.0039148471089,224886.66789776,6793406.43341305
58777.7424768519,-6791572.51803344,36.4618310044232,-158237.363675991,6793415.66020361
58777.7430555556,-6771850.63040747,10.8860260615061,-540856.325770571,6793414.93843815
58777.7436342593,-6730581.12578826,-14.6410248922858,-921749.309433307,6793404.45435661
58777.744212963,-6667897.08446576,-40.0372925312337,-1299701.13457304,6793384.61812964
58777.7447916667,-6584000.52852851,-65.2214751871197,-1673506.36798777,6793356.057768
58777.7453703704,-6479161.70183265,-90.1132767677773,-2041973.29961822,6793319.60995279
58777.7459490741,-6353718.11023452,-114.633679484944,-2403927.86041751,6793276.30790582
58777.7465277778,-6208073.32788509,-138.705210221591,-2758217.465819,6793227.36645744
58777.7471064815,-6042695.57667875,-162.252199425201,-3103714.7695258,6793174.16450596
58777.7476851852,-5858116.0871288,-185.201031479445,-3439321.31321899,6793118.22509656
58777.7482638889,-5654927.24999072,-207.480385581124,-3763971.05876952,6793061.19337889
58777.7488425926,-5433780.56886016,-229.021466230571,-4076633.7906182,6793004.81273076
58777.7494212963,-5195384.42472402,-249.758222530386,-4376318.37713693,6792950.8993596
58777.75,-4940501.6640362,-269.627555577861,-4662075.88097722,6792901.3157143
58777.7505787037,-4669947.02232188,-288.569513328813,-4933002.50962571,6792857.94305599
58777.7511574074,-4384584.39558802,-306.527472403413,-5188242.39859482,6792822.65354911
58777.7517361111,-4085323.97194003,-323.448306396015,-5426990.22085792,6792797.28224052
58777.7523148148,-3773119.23578434,-339.282540339714,-5648493.61726964,6792783.59929818
58777.7528935185,-3448963.85684776,-353.984491060774,-5852055.44377333,6792783.28287781
58777.7534722222,-3113888.47598332,-367.512393237039,-6037035.83217309,6792797.89297966
58777.7540509259,-2768957.39937702,-379.828511046973,-6202854.06212205,6792828.84664545
58777.7546296296,-2415265.21234162,-390.899235361144,-6348990.24274194,6792877.39482925
58777.7552083333,-2053933.32340388,-400.695166485348,-6474986.80293468,6792944.60125532
58777.755787037,-1686106.44888283,-409.191182513757,-6580449.78997178,6793031.32355073
58777.7563657407,-1312949.04764145,-416.366493391498,-6665049.97635259,6793138.19691174
58777.7569444444,-935641.715193714,-422.204680819054,-6728523.77521377,6793265.6205307
58777.7575231481,-555377.545883375,-426.693724156366,-6770673.96475705,6793413.74697419
58777.7581018519,-173358.471439199,-429.826012503059,-6791370.2222537,6793582.47466566
58777.7586805556,209208.416132335,-431.598343143802,-6790549.46819589,6793771.44358516
58777.7592592593,591114.549617506,-432.011906555357,-6768216.02111525,6793980.03425716
58777.759837963,971153.572101134,-431.072258175615,-6724441.56349669,6794207.37005501
58777.7604166667,1348125.01545508,-428.789277136026,-6659364.91910035,6794452.32280722
58777.7609953704,1720837.96433449,-425.177112158655,-6573191.64188883,6794713.52164811
58777.7615740741,2088114.69808858,-420.254114818907,-6466193.41666018,6794989.36501349
58777.7621527778,2448794.30278508,-414.04276037596,-6338707.27143045,6795278.03564132
58777.7627314815,2801736.24525899,-406.569556376392,-6191134.60161115,6795577.51839854
58777.7633101852,3145823.90074033,-397.864939243359,-6023940.00610357,6795885.6207194
58777.7638888889,3479968.0252075,-387.963159074895,-5837649.93559813,6796199.99540705
58777.7644675926,3803110.16316983,-376.902152891227,-5632851.15363319,6796518.16552031
58777.7650462963,4114225.98112573,-364.723406592863,-5410189.01134266,6796837.55104136
58777.765625,4412328.51649122,-351.471805919016,-5170365.53730926,6797155.49699794
58777.7662037037,4696471.3313694,-337.195476729662,-4914137.3445411,6797469.30269559
58777.7667824074,4965751.56015591,-321.945614974101,-4642313.35730007,6797776.2517022
58777.7673611111,5219312.83966926,-305.776306753892,-4355752.36132461,6798073.64221809
58777.7679398148,5456348.11027639,-288.744338937873,-4055360.38189664,6798358.81746079
58777.7685185185,5676102.27637173,-270.909000840861,-3742087.89518859,6798629.19569387
58777.7690972222,5877874.71457577,-252.331877534686,-3416926.87937596,6798882.29953442
58777.7696759259,6061021.61815945,-233.076635419156,-3080907.71309463,6799115.78418304
58777.7702546296,6224958.16648255,-213.20880074042,-2735095.92993913,6799327.4642339
58777.7708333333,6369160.50866172,-192.795531803463,-2380588.8388172,6799515.33874049
58777.771412037,6493167.55126061,-171.905385682961,-2018512.02107399,6799677.61423403
58777.7719907407,6596582.54051636,-150.608080291077,-1650015.71635327,6799812.72541685
58777.7725694444,6679074.43047975,-128.974252710603,-1276271.11015175,6799919.35328139
58777.7731481481,6740379.02944004,-107.075214746037,-898466.536923357,6799996.44043665
58777.7737268519,6780299.91811822,-84.9827066825545,-517803.613385305,6800043.20345768
58777.7743055556,6798709.13432827,-62.7686502722923,-135493.317348116,6800059.14210933
58777.7748842593,6795547.62010651,-40.5049019882684,247247.972076242,6800044.04533321
58777.775462963,6770825.42867523,-18.2630075977044,629202.45665253,6799997.99392516
58777.7760416667,6724621.69001508,3.88604089173343,1009154.90712865,6799921.35987014
58777.7766203704,6657084.3352493,25.8720448676298,1385896.64075358,6799814.80234153
58777.7771990741,6568429.5814681,47.6258343037606,1758229.47179652,6799679.26041128
58777.7777777778,6458941.18001963,69.0794975079538,2124969.61892625,6799515.94255686
58777.7783564815,6328969.43264273,90.1666044664578,2484951.55373572,6799326.31308938
58777.7789351852,6178929.98109433,110.822422871252,2837031.77526995,6799112.07566395
58777.7795138889,6009302.37711137,130.984125971735,3180092.49612351,6798875.15406881
58777.7800925926,5820628.44062625,150.590991454457,3513045.2265006,6798617.6705227
58777.7806712963,5613510.41511096,169.58459062291,3834834.24355873,6798341.9217401
58777.78125,5388608.92974717,187.908967222637,4144439.9343659,6798050.35305179
58777.7818287037,5146640.77879912,205.510805333845,4440882.00186931,6797745.5308918
58777.7824074074,4888376.52909885,222.339585832863,4723222.52437901,6797430.11398283
58777.7829861111,4614637.96693766,238.347731003903,4990568.86018869,6797106.82356819
58777.7835648148,4326295.39589735,253.490736962266,5242076.39006715,6796778.41305126
58777.7841435185,4024264.79725525,267.727293628151,5476951.09143444,6796447.63741108
58777.7847222222,3709504.86456881,281.019392065258,5694451.9390675,6796117.22276633
58777.7853009259,3383013.92390101,293.332419069493,5893893.1281426,6795789.83645893
58777.7858796296,3045826.75090293,304.635238959202,6074646.11630058,6795468.05802251
58777.7864583333,2699011.2956426,314.900262578774,6236141.48220321,6795154.35139071
58777.787037037,2343665.32567883,324.103503581493,6377870.59872578,6794851.03868533
58777.7876157407,1980912.9974469,332.224622104926,6499387.11949622,6794560.27590459
58777.7881944444,1611901.36556979,339.246955992501,6600308.27794325,6794284.03080858
58777.7887731481,1237796.83925701,345.157539748504,6680315.99835646,6794024.06327102
58777.7893518519,859781.594521854,349.947111440489,6739157.8186954,6793781.90833537
58777.7899305556,479049.950557535,353.610107783677,6776647.62502219,6793558.86217881
58777.7905092593,96804.7182794598,356.1446476567,6792666.19748444,6793355.97115062
58777.791087963,-285746.471220095,357.552504307902,6787161.56775766,6793174.02401154
58777.7916666667,-667394.850735875,357.839066517144,6760149.18778678,6793013.54745976
58777.7922453704,-1046934.20604835,357.013288980616,6711711.90956286,6792874.80498651
58777.7928240741,-1423164.56256198,355.087632186612,6641999.7755561,6792757.79906119
58777.7934027778,-1794895.86187882,352.077992049573,6551229.61931816,6792662.27660261
58777.7939814815,-2160951.62049971,348.003619569069,6439684.47568931,6792587.73765056
58777.7945601852,-2520172.5625538,342.887030780681,6307712.80001657,6792533.44711039
58777.7951388889,-2871420.21808863,336.753907268037,6155727.49582837,6792498.44940348
58777.7957175926,-3213580.47802005,329.632987510237,5984204.75053483,6792481.58581922
58777.7962962963,-3545567.09636181,321.555949347403,5793682.67894463,6792481.51432926
58777.796875,-3866325.12984592,312.557283859569,5584759.77472086,6792496.73159365
58777.7974537037,-4174834.30452968,302.674160971054,5358093.17034665,6792525.59686048
