t,x,y,z,r
58779.1296296296,3069623.13066557,291.380833457004,5995985.91409457,6736054.73042199
58779.1302083333,2722599.91244235,306.064959953521,6161022.27762559,6735781.01502014
58779.130787037,2366743.12727097,319.827116997421,6306009.18938238,6735519.65547936
58779.1313657407,2003208.77513258,332.613294313666,6430478.4241606,6735272.6946275
58779.1319444444,1633177.16646158,344.372521408788,6534028.05323184,6735041.972851
58779.1325231481,1257849.17386683,355.057060044433,6616323.63436228,6734829.10732588
58779.1331018519,878442.43678518,364.622586863945,6677099.19969364,6734635.47419192
58779.1336805556,496187.528094933,373.028365684821,6716158.04153198,6734462.19389654
58779.1342592593,112324.091428845,380.237408976866,6733373.29611429,6734310.11989505
58779.134837963,-271903.042411694,386.216628052978,6728688.32541155,6734179.83084546
58779.1354166667,-655247.75178601,390.936971502425,6702116.89694506,6734071.62639133
58779.1359953704,-1036466.52520761,394.37355139534,6653743.16146673,6733985.52657872
58779.1365740741,-1414322.35897003,396.505756785786,6583721.42821037,6733921.27490185
58779.1371527778,-1787588.64327434,397.317354038325,6492275.73728206,6733878.34493064
58779.1377314815,-2155053.02841706,396.796573501217,6379699.22866869,6733855.95042045
58779.1383101852,-2515521.26239546,394.936182052225,6246353.3072874,6733853.05876201
58779.1388888889,-2867820.99085581,391.733541046974,6092666.60350799,6733868.40757598
58779.1394675926,-3210805.50971142,387.1906492127,5919133.72877247,6733900.52422826
58779.1400462963,-3543357.46053699,381.314170044962,5726313.82603635,6733947.74800033
58779.140625,-3864392.45780207,374.115443293636,5514828.9153115,6734008.25460109
58779.1412037037,-4172862.63701725,365.610480153168,5285362.03482956,6734080.08270641
58779.1417824074,-4467760.11165724,355.819941823185,5038655.17929412,6734161.16214564
58779.1423611111,-4748120.32700082,344.769101143526,4775507.03698252,6734249.34337998
58779.1429398148,-5013025.29758406,332.487787094931,4496770.52904823,6734342.42786054
58779.1435185185,-5261606.71580905,319.010311991619,4203350.15443175,6734438.19886826
58779.1440972222,-5493048.91778515,304.375381317243,3896199.14599101,6734534.4524359
58779.1446759259,-5706591.69339878,288.625986202265,3576316.44366957,6734629.02792234
58779.1452546296,-5901532.92698081,271.809278670963,3244743.49254186,6734719.83786347
58779.1458333333,-6077231.05551071,253.976429867001,2902560.8744294,6734804.89667936
58779.146412037,-6233107.33154552,235.18247158672,2550884.78336907,6734882.34788858
58779.1469907407,-6368647.87868015,215.48612155,2190863.35637101,6734950.48944985
58779.1475694444,-6483405.52804034,194.949592962262,1823672.87240756,6735007.79692085
58779.1481481481,-6577001.42532805,173.638389014974,1450513.83349441,6735052.94411827
58779.1487268519,-6649126.39891632,151.621083096072,1072606.94314854,6735084.82101342
58779.1493055556,-6699542.08081336,128.969085576661,691188.998356021,6735102.54863803
58779.1498842593,-6728081.77365827,105.756398136164,307508.712042507,6735105.49079961
58779.150462963,-6734651.05838557,82.0593566865364,-77177.5160936084,6735093.26245287
58779.1510416667,-6719228.13881249,57.9563640227264,-461609.862210868,6735065.73462048
58779.1516203704,-6681863.92101107,33.5276134043716,-844529.355736136,6735023.0357983
58779.1521990741,-6622681.82701739,8.85480432671545,-1224682.15278593,6734965.54982556
58779.1527777778,-6541877.34410919,-15.9791482181821,-1600823.78688168,6734893.91024614
58779.1533564815,-6439717.31253199,-40.8904096613232,-1971723.37852799,6734808.99123577
58779.1539351852,-6316538.95621305,-65.7945255991397,-2336167.78545876,6734711.89521135
58779.1545138889,-6172748.66243907,-90.6067240245568,-2692965.67639335,6734603.93728432
58779.1550925926,-6008820.51798532,-115.242218695467,-3040951.51150776,6734486.62675808
58779.1556712963,-5825294.61050843,-139.616512320747,-3378989.41390409,6734361.64591621
58779.15625,-5622775.10500765,-163.645698300238,-3705976.9177238,6734230.82638065
58779.1568287037,-5401928.1064309,-187.246759758802,-4020848.57913169,6734096.12334238
58779.1574074074,-5163479.32004886,-210.337864714176,-4322579.43828864,6733959.58802322
58779.1579861111,-4908211.52214785,-232.838656240099,-4610188.32116468,6733823.33871049
58779.1585648148,-4636961.85379288,-254.670536590949,-4882740.97187996,6733689.53077454
58779.1591435185,-4350618.95106938,-275.756944286215,-5139353.00704366,6733560.32604258
58779.1597222222,-4050119.9248228,-296.023623277757,-5379192.68550948,6733437.86196289
58779.1603009259,-3736447.20366442,-315.398883331741,-5601483.48736576,6733324.22095353
58779.1608796296,-3410625.25282558,-333.813850909482,-5805506.4981095,6733221.40035769
58779.1614583333,-3073717.182338,-351.202709818166,-5990602.59400267,6733131.28340854
58779.162037037,-2726821.25638661,-367.502931049354,-6156174.42649684,6733055.61159225
58779.1626157407,-2371067.31640195,-382.655491212944,-6301688.20362654,6732995.95878838
58779.1631944444,-2007613.12885107,-396.605079088625,-6426675.26761674,6732953.70753635
58779.1637731481,-1637640.66898485,-409.300289819372,-6530733.46802112,6732930.02774951
58779.1643518519,-1262352.35068466,-420.693806340324,-6613528.33043331,6732925.85817684
58779.1649305556,-882967.212276912,-430.742567654657,-6674794.02095276,6732941.89085587
58779.1655092593,-500717.067551231,-439.407923599888,-6714334.10683089,6732978.55877836
58779.166087963,-116842.630875277,-446.655775763031,-6732022.11376502,6733036.02694301
58779.1666666667,267410.375119697,-452.456704217198,-6727801.88030572,6733114.18691856
58779.1672453704,650795.121081551,-456.786079759625,-6701687.70976127,6733212.65499927
58779.1678240741,1032067.57360045,-459.624161333506,-6653764.31985498,6733330.77398601
58779.1684027778,1409990.39100011,-460.956178318391,-6584186.59024988,6733467.6185766
58779.1689814815,1783336.80413234,-460.772397373557,-6493179.10791877,6733622.00430029
58779.1695601852,2150894.47399243,-459.068173520457,-6381035.51020821,6733792.49988689
58779.1701388889,2511469.31754929,-455.843985152939,-6248117.6254055,6733977.44291501
58779.1707175926,2863889.29292819,-451.105452671705,-6094854.41060988,6734174.95853616
58779.1712962963,3207008.13459498,-444.863340452454,-5921740.6868265,6734382.9810368
58779.171875,3539709.02874514,-437.133541876189,-5729335.67139386,6734599.27796538
58779.1724537037,3860908.21853659,-427.937047176344,-5518261.30817548,6734821.47650553
58779.1730324074,4169558.52815629,-417.299893898804,-5289200.39650827,6735047.09176434
58779.1736111111,4464652.79457872,-405.253099803907,-5042894.52021191,6735273.55660874
58779.1741898148,4745227.19471689,-391.832578114891,-4780141.77913827,6735498.25266674
58779.1747685185,5010364.45607878,-377.079035054964,-4501794.32598816,6735718.54210264
58779.1753472222,5259196.93781094,-361.037849722664,-4208755.71278171,6735931.79975132
58779.1759259259,5490909.56968481,-343.758936400103,-3901978.05165977,6736135.44521345
58779.1765046296,5704742.63561027,-325.296589522922,-3582458.9966803,6736326.9744916
58779.1770833333,5899994.38912689,-305.709311592928,-3251238.55362745,6736503.99077893
58779.177662037,6076023.48779893,-285.059624464283,-2909395.72696092,6736664.23399606
58779.1782407407,6232251.23442486,-263.413864498404,-2558045.01354134,6736805.60871997
58779.1788194444,6368163.61305356,-240.841962226794,-2198332.75465324,6736926.21013512
58779.1793981481,6483313.10879782,-217.41720725084,-1831433.35873095,6737024.34769628
58779.1799768519,6577320.30120928,-193.215999219832,-1458545.40846069,6737098.56619108
58779.1805555556,6649875.22203658,-168.317585833803,-1080887.66703851,6737147.66394079
58779.1811342593,6700738.46938113,-142.80378891874,-699694.99938042,6737170.70791553
58779.181712963,6729742.07160368,-116.75871970003,-316214.22474415,6737167.04556713
58779.1822916667,6736790.0957147,-90.2684845013691,68300.0817842215,6737136.31322981
58779.1828703704,6721858.99655529,-63.4208821465165,452589.82126828,6737078.44097938
58779.1834490741,6684997.70461838,-36.3050944100967,835397.61818962,6736993.65388954
58779.1840277778,6626327.45198148,-9.01137090738726,1215471.06469814,6736882.46966525
58779.1846064815,6546041.33744652,18.3692901568587,1591566.94358865,6736745.69267834
58779.1851851852,6444403.63357067,45.7454639469429,1962455.41201906,6736584.40447638
58779.1857638889,6321748.83985097,73.0256222175444,2326924.12827902,6736399.95088303
58779.1863425926,6178480.48778342,100.118456374412,2683782.30463395,6736193.92584644
58779.1869212963,6015069.70491333,126.933198970877,3031864.66993819,6735968.15223302
58779.1875,5832053.54624067,153.379942279514,3370035.32666418,6735724.65980523
58779.1880787037,5630033.10254765,179.369952618315,3697191.48788231,6735465.66066707
58779.1886574074,5409671.39603951,204.815979191671,4012267.08110069,6735193.52247297
58779.1892361111,5171691.0747516,229.632556244033,4314236.20666638,6734910.73974315
58779.1898148148,4916871.91751374,253.73629744143,4602116.44018841,6734619.90365231
58779.1903935185,4646048.16207507,277.04618143473,4874971.96916633,6734323.67066161
58779.1909722222,4360105.66901916,299.483827680731,5131916.55573895,6734024.73040982
58779.1915509259,4059978.93442108,320.973761659895,5372116.31839909,6733725.77325339
58779.1921296296,3746647.96417025,341.443668725144,5594792.32683095,6733429.4578893
58779.1927083333,3421135.02259308,360.8246359062,5799223.00518715,6733138.37945569
58779.193287037,3084501.26805793,379.051381056636,5984746.33995565,6732855.03853629
58779.1938657407,2737843.28745254,396.062468832035,6150761.88975158,6732581.81145501
58779.1944444444,2382289.54142564,411.800513029572,6296732.59487347,6732320.92224573
58779.1950231481,2018996.73145752,426.212364901785,6422186.38535227,6732074.41666364
58779.1956018519,1649146.0994905,439.24928709825,6526717.58661896,6731844.13856158
58779.1961805556,1273939.67020629,450.867112940904,6609988.12239493,6731631.70894015
58779.1967592593,894596.44563275,461.026390770561,6671728.51464445,6731438.50794197
58779.197337963,512348.561225593,469.692513133188,6711738.68061729,6731265.66001486
58779.1979166667,128437.412173633,476.835830594817,6729888.52706937,6731114.02243331
58779.1984953704,-255890.241588183,482.43174998647,6726118.34172323,6730984.17732103
58779.1990740741,-639386.183467635,486.4608168906,6700438.98195724,6730876.4272705
58779.1996527778,-1020804.65329419,488.908782183506,6652931.86058308,6730790.79460804
58779.2002314815,-1398906.25728273,489.766652449858,6583748.72843353,6730727.02430327
58779.2008101852,-1772461.8667571,489.030724086227,6493111.25333775,6730684.5904767
58779.2013888889,-2140256.49712952,486.702600910174,6381310.3949747,6730662.70640542
58779.2019675926,-2501093.1585381,482.789195095594,6248705.57501184,6730660.33788331
58779.2025462963,-2853796.66892496,477.302711262759,6095723.64201545,6730676.21975765
58779.203125,-3197217.42009171,470.260613561259,5922857.63064802,6730708.87540149
58779.2037037037,-3530235.08638254,461.685575609933,5730665.31506356,6730756.63885959
58779.2042824074,-3851762.26569089,451.605413174466,5519767.55647923,6730817.67936916
58779.2048611111,-4160748.04103588,440.052999517329,5290846.44581986,6730890.02791423
58779.2054398148,-4456181.45146738,427.066163375883,5044643.242372,6730971.60546655
58779.2060185185,-4737094.85932765,412.687569615708,4781956.11089643,6731060.2525248
58779.2065972222,-5002567.20176114,396.964582626589,4503637.65961321,6731153.75955739
58779.2071759259,-5251727.11273593,379.949112655757,4210592.28348336,6731249.89795629
58779.2077546296,-5483755.9026223,361.697445309634,3903773.31743667,6731346.45106761
58779.2083333333,-5697890.3816199,342.270054582707,3584180.00603777,6731441.24491823
58779.208912037,-5893425.51363798,321.731399853326,3252854.29705323,6731532.17820191
58779.2094907407,-6069716.88747136,300.149707390444,2910877.46770505,6731617.2511617
58779.2100694444,-6226182.99229746,277.59673703489,2559366.59395695,6731694.59296074
58779.2106481481,-6362307.28534812,254.147534808791,2199470.87419708,6731762.48721136
58779.2112268519,-6477640.04013274,229.880172329389,1832367.82023561,6731819.39530546
58779.2118055556,-6571799.96461559,204.875474007791,1459259.3297357,6731863.97725891
58779.2123842593,-6644475.57988485,179.216733094156,1081367.65505701,6731895.10978953
58779.212962963,-6695426.35095576,152.989417753299,699931.284957341,6731911.90139477
58779.2135416667,-6724483.56286069,126.28086841305,316200.756084555,6731913.70423589
58779.2141203704,-6731550.93659126,99.179987721577,-68565.5877852556,6731900.12266876
58779.2146990741,-6716604.98109147,71.7769244868772,-453105.870622615,6731871.01831039
58779.2152777778,-6679695.07910441,44.1627530462732,-836158.974253789,6731826.5115782
58779.2158564815,-6620943.30638832,16.4291495301578,-1216468.82492208,6731766.97967818
58779.2164351852,-6540543.98550589,-11.3319334887272,-1592788.65744676,6731693.051065
58779.2170138889,-6438762.9770336,-39.0285924790579,-1963885.23855331,6731605.59644944
58779.2175925926,-6315936.71269857,-66.5692970760352,-2328543.03108269,6731505.71646855
58779.2181712963,-6172470.97643247,-93.86321140702,-2685568.28173904,6731394.72617632
58779.21875,-6008839.44088152,-120.820511190157,-3033793.0154569,6731274.13656033
58779.2193287037,-5825581.9680276,-147.352695273703,-3372078.9209513,6731145.63332612
58779.2199074074,-5623302.68397289,-173.372890301303,-3699321.11244313,6731011.05322242
58779.2204861111,-5402667.8388068,-198.796147300807,-4014451.75420645,6730872.35823474
58779.2210648148,-5164403.46331116,-223.539729067627,-4316443.53567104,6730731.60796556
58779.2216435185,-4909292.83505445,-247.523387298015,-4604312.98603924,6730590.93059401
58779.2222222222,-4638173.76671303,-270.669628540577,-4877123.61889578,6730452.49277328
58779.2228009259,-4351935.72995094,-292.903968119173,-5133988.89844492,6730318.4688967
58779.2233796296,-4051516.82824058,-314.155171285408,-5374075.0203553,6730191.01011382
58779.2239583333,-3737900.63191056,-334.355480967667,-5596603.50155727,6730072.2135408
58779.224537037,-3412112.88881425,-353.440831554936,-5800853.57420516,6729964.09205142
58779.2251157407,-3075218.12324795,-371.351048282452,-5986164.38052123,6729868.54508135
58779.2256944444,-2728316.13598364,-388.030031825612,-6151936.96567268,6729787.33081856
58779.2262731481,-2372538.41711656,-403.425927832115,-6297636.06717496,6729722.0401759
58779.2268518519,-2009044.48350616,-417.491281152493,-6422791.69958311,6729674.07288341
58779.2274305556,-1639018.15163438,-430.183174614573,-6527000.53407234,6729644.61604215
58779.2280092593,-1263663.75627283,-441.463352226955,-6609927.07280558,6729634.62541731
58779.228587963,-884202.324798662,-451.298326740527,-6671304.61831865,6729644.80973917
58779.2291666667,-501867.71651314,-459.659471527966,-6710936.03831928,6729675.61822837
58779.2297453704,-117902.73580585,-466.52309676683,-6728694.32638048,6729727.23151682
58779.2303240741,266444.772253001,-471.870509925557,-6724522.95898077,6729799.55609246
58779.2309027778,649925.835695933,-475.688060564631,-6698436.04928054,6729892.22235284
58779.2314814815,1031294.27067273,-477.967169467278,-6650518.29788119,6730004.58630064
58779.2320601852,1409310.58964542,-478.704342116878,-6580924.74067814,6730135.73486555
58779.2326388889,1782745.89465537,-477.901166537634,-6489880.29377185,6730284.49478834
58779.2332175926,2150385.74740005,-475.564295514202,-6377679.09527908,6730449.44495852
58779.2337962963,2511034.00743713,-471.705413207328,-6244683.6438613,6730628.93204793
58779.234375,2863516.62974736,-466.341186185712,-6091323.73372647,6730821.08924114
58779.2349537037,3206685.41214308,-459.493198903235,-5918095.18603262,6731023.85781894
58779.2355324074,3539421.682671,-451.187873665931,-5725558.37681151,6731235.01131914
58779.2361111111,3860639.91669161,-441.456375151661,-5514336.56180716,6731452.18196784
58779.2366898148,4169291.27256998,-430.334499577286,-5285113.99916655,6731672.88903006
58779.2372685185,4464367.03452107,-417.862548646284,-5038633.87149364,6731894.56872956
58779.2378472222,4744901.95074162,-404.085188448263,-4775696.00937322,6732114.60533611
58779.2384259259,5009977.45423647,-389.051293551539,-4497154.41960881,6732330.36304114
58779.2390046296,5258724.75384739,-372.813776570665,-4203914.62196768,6732539.21819332
58779.2395833333,5490327.78225912,-355.42940358893,-3896930.79981709,6732738.5915049
58779.240162037,5704025.98817545,-336.958595860908,-3577202.77061337,6732925.97979556
58779.2407407407,5899116.95940503,-317.465218338085,-3245772.78406556,6733098.9868934
58779.2413194444,6074958.8642873,-297.016355607933,-2903722.15638193,6733255.35327934
58779.2418981481,6230972.69879209,-275.68207596915,-2552167.75104344,6733392.98411723
58779.2424768519,6366644.32763675,-253.53518440888,-2192258.31703829,6733509.97530507
58779.2430555556,6481526.30807043,-230.650965380384,-1825170.69748377,6733604.63721789
58779.2436342593,6575239.48618814,-207.106916330793,-1452105.92216557,6733675.51585382
58779.244212963,6647474.3564762,-182.982473032792,-1074285.19901418,6733721.41110042
58779.2447916667,6697992.17662153,-158.358727830457,-692945.82022942,6733741.39189605
58779.2453703704,6726625.83087319,-133.318141989744,-309336.999842171,6733734.80809985
58779.2459490741,6733280.4367158,-107.94425339006,75284.3399619462,6733701.29891096
58779.2465277778,6717933.69113167,-82.3213808432423,459657.815833518,6733640.79773161
58779.2471064815,6680635.95432215,-56.5343263591066,842523.845300859,6733553.53340853
58779.2476851852,6621510.07038342,-30.6680766933121,1222627.90549656,6733440.02783336
58779.2482638889,6540750.9260601,-4.8075055224006,1598724.77020429,6733301.08992936
58779.2488425926,6438624.75032887,20.962922412144,1969582.70703474,6733137.80609288
58779.2494212963,6315468.15908427,46.5594438852487,2333987.61718587,6732951.52720945
58779.25,6171686.9507538,71.8992851992297,2690747.1004858,6732743.85240126
58779.2505787037,6007754.65997812,96.9009443998876,3038694.42953774,6732516.60970712
58779.2511574074,5824210.8778967,121.484466504205,3376692.41730653,6732271.83394017
58779.2517361111,5621659.34851394,145.571710647642,3703637.16398303,6732011.74199522
58779.2523148148,5400765.85182385,169.086608099524,4018461.66957954,6731738.70591372
58779.2528935185,5162255.88505347,191.955410205771,4320139.30028862,6731455.22405923
58779.2534722222,4906912.15401511,214.106925400913,4607687.09777985,6731163.89074801
58779.2540509259,4635571.88724649,235.472744510949,4880168.92171324,6730867.36474083
58779.2546296296,4349123.98551095,255.987453697958,5136698.41745441,6730568.33697979
58779.2552083333,4048506.01998728,275.588834443481,5376441.801584,6730269.49799503
58779.255787037,3734701.09169552,294.218050122377,5598620.45975518,6729973.50539103
58779.2563657407,3408734.56540578,311.819818746906,5802513.35177728,6729682.95183193
58779.2569444444,3071670.69021623,328.34257160338,5987459.2205296,6729400.33394114
58779.2575231481,2724609.11922093,343.738597542211,6152858.60170582,6729128.02250658
58779.2581018519,2368681.33992202,357.964172778582,6298175.63247606,6728868.23438744
58779.2586805556,2005047.02659002,370.979676119387,6422939.65772461,6728623.00647279
58779.2592592593,1634890.3253017,382.749689587388,6526746.63304687,6728394.17203326
58779.259837963,1259416.08189532,393.243084460668,6609260.32409138,6728183.33977198
58779.2604166667,879846.022343597,402.43309279109,6670213.30216574,6727991.87584044
58779.2609953704,497414.894929442,410.297364484644,6709407.73609023,6727820.88905085
58779.2615740741,113366.58289517,416.818010058965,6726715.98043341,6727671.2194691
58779.2621527778,-271049.803941309,421.981629203687,6722080.96019723,6727543.43053475
58779.2627314815,-654583.850327769,425.779325278595,6695516.3519388,6727437.80480191
58779.2633101852,-1035987.76136764,428.206705889824,6647106.56119512,6727354.34334685
58779.2638888889,-1414020.28487161,429.263869684623,6577006.49592379,6727292.76884243
58779.2644675926,-1787450.62195272,428.955379503066,6485441.13555301,6727252.53224859
58779.2650462963,-2155062.31753608,427.290222024461,6372704.89510432,6727232.82302073
58779.265625,-2515657.12194219,424.281754043485,6239160.78382051,6727232.58268638
58779.2662037037,-2868058.81440191,419.947635513577,6085239.35775476,6727250.52160183
58779.2667824074,-3211116.97890123,414.309749499285,5911437.46588417,6727285.13866474
58779.2673611111,-3543710.72211423,407.394109188275,5718316.78955952,6727334.74369721
58779.2679398148,-3864752.32264814,399.230752132261,5506502.17550753,6727397.48221172
58779.2685185185,-4173190.80039804,389.853621901639,5276679.76295297,6727471.36220364
58779.2690972222,-4468015.39395935,379.3004373767,5029594.90627726,6727554.28263323
58779.2696759259,-4748258.93380311,367.612549925494,4766049.89518182,6727644.06318755
58779.2702546296,-5013001.09834287,354.834788767695,4486901.47534883,6727738.47495442
58779.2708333333,-5261371.53952852,341.015294877807,4193058.17370537,6727835.27156615
58779.271412037,-5492552.86487389,326.20534381808,3885477.4330694,6727932.22043265
58779.2719907407,-5705783.46181138,310.459157995928,3565162.5631028,6728027.13362653
58779.2725694444,-5900360.15151741,293.833708844486,3233159.51442941,6728117.89802306
58779.2731481481,-6075640.65830744,276.388509570404,2890553.48569176,6728202.50430335
58779.2737268519,-6231045.88222381,258.185399108122,2538465.37308999,6728279.07443017
58779.2743055556,-6366061.96208168,239.28831806663,2178048.07478864,6728345.88724544
58779.2748842593,-6480242.11814567,219.7630773914,1810482.6612834,6728401.40188534
58779.275462963,-6573208.26267161,199.677120783027,1436974.42885712,6728444.27884444
58779.2760416667,-6644652.36909917,179.099281815204,1058748.85124976,6728473.39805059
58779.2766203704,-6694337.59254267,158.099536629543,677047.443408694,6728487.87385039
58779.2771990741,-6722099.13418787,136.748753328891,293123.555786759,6728487.06675629
58779.2777777778,-6727844.8442526,115.118439153481,-91761.8831129157,6728470.59180472
58779.2783564815,-6711555.55971476,93.2804865760791,-476344.657321785,6728438.32344463
58779.2789351852,-6673285.17469904,71.3069194736587,-859361.568126752,6728390.39687175
58779.2795138889,-6613160.44314761,49.269640522353,-1239554.73412937,6728327.20578765
58779.2800925926,-6531380.51511301,27.2401809780881,-1615675.8675587,6728249.39660767
58779.2806712963,-6428216.20961399,5.28945396173914,-1986490.50849024,6728157.85916873
58779.28125,-6304009.02861071,-16.512487651219,-2350782.19891669,6728053.71410051
58779.2818287037,-6159169.91820738,-38.0966876603851,-2707356.57898136,6727938.29702352
58779.2824074074,-5994177.78431432,-59.3955163169867,-3055045.38938752,6727813.13984812
58779.2829861111,-5809577.77254395,-80.3428923574844,-3392710.36203443,6727679.94945861
58779.2835648148,-5605979.32245796,-100.874496428428,-3719246.98462624,6727540.58379831
58779.2841435185,-5384054.00631047,-120.927975215356,-4033588.12783339,6727397.02578121
58779.2847222222,-5144533.16487732,-140.443135449575,-4334707.5212284,6727251.35540816
58779.2853009259,-4888205.35244704,-159.362127194414,-4621623.06783034,6727105.72045584
58779.2858796296,-4615913.60458528,-177.629615802973,-4893399.98687914,6726962.30613317
58779.2864583333,-4328552.54139462,-195.192942130502,-5149153.77735943,6726823.30410194
58779.287037037,-4027065.32034283,-212.002270580024,-5388052.99465502,6726690.88129251
58779.2876157407,-3712440.45154438,-228.010724728545,-5609321.8351707,6726567.14890848
58779.2881944444,-3385708.48917922,-243.174510303794,-5812242.52401655,6726454.13206842
58779.2887731481,-3047938.61168299,-257.453025403349,-5996157.50251623,6726353.74046383
58779.2893518519,-2700235.10351694,-270.808957893434,-6160471.41286499,6726267.74045825
58779.2899305556,-2343733.75032391,-283.208370013594,-6304652.8783699,6726197.72898123
58779.2905092593,-1979598.15926417,-294.620770252492,-6428236.07814306,6726145.10959313
58779.291087963,-1609016.01521093,-305.019172631417,-6530822.1159098,6726111.07103492
58779.2916666667,-1233195.28339103,-314.380143557653,-6612080.18280007,6726096.56855967
58779.2922453704,-853360.368211556,-322.683836456216,-6671748.51442157,6726102.30830943
58779.2928240741,-470748.237591059,-329.914014410794,-6709635.1426171,6726128.73494708
58779.2934027778,-86604.5217450327,-336.058061063321,-6725618.44237731,6726176.02271659
58779.2939814815,297820.405122808,-341.106980037326,-6719647.47438228,6726244.07006121
58779.2945601852,681275.351913435,-345.055383153767,-6691742.12353082,6726332.49787912
58779.2951388889,1062512.23839404,-347.901467710832,-6641993.03369657,6726440.65144756
58779.2957175926,1440290.0155271,-349.646983096756,-6570561.33880187,6726567.60599623
58779.2962962963,1813378.57024312,-350.297187000323,-6477678.19015011,6726712.17586062
58779.296875,2180562.60631492,-349.860791477197,-6363644.07984519,6726872.92710441
58779.2974537037,2540645.49270019,-348.349899123666,-6228827.96006148,6727048.19344778
58779.2980324074,2892453.07029325,-345.779929604882,-6073666.15797242,6727236.09530036
58779.2986111111,3234837.40772788,-342.16953678068,-5898661.08619293,6727434.56164996
58779.2991898148,3566680.49617886,-337.540516672401,-5704379.74887042,6727641.35452234
58779.2997685185,3886897.87264652,-331.917706519447,-5491452.04390974,6727854.09570644
58779.3003472222,4194442.16081133,-325.328875178304,-5260568.86215032,6728070.29538604
58779.3009259259,4488306.51757241,-317.804605139158,-5012479.98523669,6728287.3823196
58779.3015046296,4767527.9736321,-309.378166439095,-4747991.7841319,6728502.73517545
58779.3020833333,5031190.6550505,-300.085382797018,-4467964.72186034,6728713.7146194
58779.302662037,5278428.87356426,-289.964490294837,-4173310.66406126,6728917.69574601
58779.3032407407,5508430.07194688,-279.055989000004,-3864990.00319994,6729112.10043616
58779.3038194444,5720437.61190006,-267.402487919751,-3544008.60215105,6729294.42922998
58779.3043981481,5913753.39078195,-255.048543765765,-3211414.56550775,6729462.29230762
58779.3049768519,6087740.27483696,-242.040494002663,-2868294.84684209,6729613.43918627
58779.3055555556,6241824.33601556,-228.426284745828,-2515771.70276784,6729745.78675168
58779.3061342593,6375496.88079859,-214.255294079104,-2154999.00482693,6729857.44527943
58779.306712963,6488316.25966125,-199.578151436933,-1787158.4222816,6729946.74210339
58779.3072916667,6579909.44699488,-184.446553725499,-1413455.48972574,6730012.24264183
58779.3078703704,6649973.3824086,-168.91307887864,-1035115.57409699,6730052.76851621
58779.3084490741,6698276.06528759,-153.030997616759,-653379.757583454,6730067.4125779
58779.3090277778,6724657.39595312,-136.8540842195,-269500.654038209,6730055.55060306
58779.3096064815,6729029.75849561,-120.436427088288,115261.824213377,6730016.84941022
58779.3101851852,6711378.34175792,-103.832239889591,499644.731777513,6729951.27136827
58779.3107638889,6671761.19635044,-87.0956741260758,882386.368921673,6729859.0752535
58779.3113425926,6610309.02735316,-70.2806339662845,1262230.55502767,6729740.81344085
58779.3119212963,6527224.72400419,-53.440594148819,1637930.87837323,6729597.32545982
58779.3125,6422782.62917544,-36.6284217443516,2008254.90444028,6729429.72800726
58779.3130787037,6297327.55314334,-19.8962025678131,2371988.32461153,6729239.40160161
58779.3136574074,6151273.53791395,-3.29507302188162,2727939.02726572,6729027.97398931
58779.3142361111,5985102.379431,13.1249419526486,3074941.07549268,6728797.30042412
58779.3148148148,5799361.9161207,29.3150841939782,3411858.57657834,6728549.44111892
58779.3153935185,5594664.09361471,45.2280102883848,3737589.42847146,6728286.63615403
58779.3159722222,5371682.81651738,60.8179316450116,4051068.9298225,6728011.27816684
58779.3165509259,5131151.59856392,76.040746219157,4351273.24191337,6727725.88316576
58779.3171296296,4873861.02359736,90.8541614580974,4637222.69132294,6727433.05983169
58779.3177083333,4600656.0298165,105.217808148157,4907984.90419268,6727135.47771568
58779.318287037,4312433.03038084,119.09334488426,5162677.76367306,6726835.83471659
58779.3188657407,4010136.88338655,132.444552969857,5400472.18373819,6726536.82427806
58779.3194444444,3694757.72421089,145.237421617762,5620594.69362303,6726241.10270315
58779.3200231481,3367327.67324899,157.440223382518,5822329.82818039,6725951.25702937
58779.3206018519,3028917.43140102,169.023579830741,6005022.32070623,6725669.77385851
58779.3211805556,2680632.77579494,179.960517493827,6168079.09536673,6725399.00955713
58779.3217592593,2323610.9672133,190.226514220392,6310971.05749255,6725141.16220981
58779.322337963,1959017.08065834,199.799536074017,6433234.68035801,6724898.24568313
58779.3229166667,1588040.26970145,208.660064972381,6534473.38776471,6724672.06614104
58779.3234953704,1211889.97469697,216.791117296581,6614358.73210498,6724464.2013132
58779.3240740741,831792.084621524,224.178253721635,6672631.36778242,6724275.98278125
58779.3246527778,448985.061648625,230.809580545112,6709101.82008488,6724108.48151061
58779.3252314815,64716.0372582492,236.675742803065,6723651.04961975,6723962.49681292
58779.3258101852,-319763.111642473,241.769909471843,6716230.81239192,6723838.54887538
58779.3263888889,-703199.698355407,246.087751058937,6686863.81551275,6723736.87494834
58779.3269675926,-1084344.16561859,249.627409885068,6635643.66839101,6723657.42923318
58779.3275462963,-1461954.02028512,252.389463356333,6562734.62910791,6723599.88646115
58779.328125,-1834797.75519174,254.376880518632,6468371.14553803,6723563.64910701
58779.3287037037,-2201658.74966139,255.594972177906,6352857.19069142,6723547.85813331
58779.3292824074,-2561339.1398943,256.051334861287,6216565.3916718,6723551.40710981
58779.3298611111,-2912663.64992395,255.755788883746,6059935.95171011,6723572.95950806
